,knot_names,kfh_total_ranks,volumes,determinants,jones_poly_degrees,writh,signature,13-crossing knots,kfh
4956,13nh_4957,243,20.8758594176818,243,28,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 12, (-2, -5): 30, (-1, -4): 49, (0, -3): 57, (1, -2): 49, (2, -1): 30, (3, 0): 12, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 243}"
4957,13nh_4958,221,20.8861328502074,221,14,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 4, (-2, -2): 22, (-1, -1): 51, (0, 0): 67, (1, 1): 51, (2, 2): 22, (3, 3): 4}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 221}"
4958,13nh_4959,245,20.8957589945621,245,14,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 7, (-2, -2): 24, (-1, -1): 54, (0, 0): 73, (1, 1): 54, (2, 2): 24, (3, 3): 7, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 245}"
4959,13nh_4960,207,20.8980051752442,207,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 23, (-1, -2): 45, (0, -1): 55, (1, 0): 45, (2, 1): 23, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 207}"
4960,13nh_4961,219,20.9003239960016,219,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 24, (-1, -2): 48, (0, -1): 59, (1, 0): 48, (2, 1): 24, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 219}"
4961,13nh_4962,237,20.9088168846471,237,8,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 8, (-2, -2): 26, (-1, -1): 51, (0, 0): 65, (1, 1): 51, (2, 2): 26, (3, 3): 8, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 237}"
4962,13nh_4963,241,20.9098074756915,241,12,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 8, (-2, -2): 26, (-1, -1): 52, (0, 0): 67, (1, 1): 52, (2, 2): 26, (3, 3): 8, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 241}"
4963,13nh_4964,203,20.9111372735138,203,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 23, (-1, -2): 44, (0, -1): 53, (1, 0): 44, (2, 1): 23, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 203}"
4964,13nh_4965,237,20.9113045395275,237,12,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 8, (-2, -2): 27, (-1, -1): 51, (0, 0): 63, (1, 1): 51, (2, 2): 27, (3, 3): 8, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 237}"
4965,13nh_4966,227,20.9126127741880,227,16,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 27, (-1, -2): 49, (0, -1): 57, (1, 0): 49, (2, 1): 27, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 227}"
4966,13nh_4967,219,20.9167650314359,219,20,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 10, (-2, -3): 26, (-1, -2): 45, (0, -1): 53, (1, 0): 45, (2, 1): 26, (3, 2): 10, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 219}"
4967,13nh_4968,197,20.9334117948193,197,20,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 27, (-1, -3): 38, (0, -2): 41, (1, -1): 38, (2, 0): 27, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 197}"
4968,13nh_4969,235,20.9494719125043,235,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 26, (-1, -2): 51, (0, -1): 63, (1, 0): 51, (2, 1): 26, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 235}"
4969,13nh_4970,229,20.9499423007114,229,10,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 7, (-2, -2): 24, (-1, -1): 50, (0, 0): 65, (1, 1): 50, (2, 2): 24, (3, 3): 7, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 229}"
4970,13nh_4971,219,20.9506266361266,219,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 26, (-1, -2): 47, (0, -1): 55, (1, 0): 47, (2, 1): 26, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 219}"
4971,13nh_4972,237,20.9525687003737,237,10,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 7, (-2, -2): 25, (-1, -1): 52, (0, 0): 67, (1, 1): 52, (2, 2): 25, (3, 3): 7, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 237}"
4972,13nh_4973,241,20.9594550692523,241,26,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 3, (-2, -4): 23, (-1, -3): 57, (0, -2): 75, (1, -1): 57, (2, 0): 23, (3, 1): 3}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 241}"
4973,13nh_4974,211,20.9608986191005,211,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 23, (-1, -2): 46, (0, -1): 57, (1, 0): 46, (2, 1): 23, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 211}"
4974,13nh_4975,203,20.9642049273512,203,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 24, (-1, -2): 43, (0, -1): 51, (1, 0): 43, (2, 1): 24, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 203}"
4975,13nh_4976,221,20.9657292567223,221,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 1, (-3, -5): 8, (-2, -4): 26, (-1, -3): 47, (0, -2): 57, (1, -1): 47, (2, 0): 26, (3, 1): 8, (4, 2): 1}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 221}"
4976,13nh_4977,213,20.9677943823337,213,26,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 4, (-2, -4): 22, (-1, -3): 49, (0, -2): 63, (1, -1): 49, (2, 0): 22, (3, 1): 4}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 213}"
4977,13nh_4978,217,20.9710696186200,217,0,-9,4,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': -1, 'ranks': {(-3, -1): 4, (-2, 0): 23, (-1, 1): 50, (0, 2): 63, (1, 3): 50, (2, 4): 23, (3, 5): 4}, 'seifert_genus': 3, 'tau': -2, 'total_rank': 217}"
4978,13nh_4979,199,20.9712092387324,199,20,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 22, (-1, -2): 43, (0, -1): 53, (1, 0): 43, (2, 1): 22, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 199}"
4979,13nh_4980,229,20.9717076412075,229,10,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 7, (-2, -2): 25, (-1, -1): 50, (0, 0): 63, (1, 1): 50, (2, 2): 25, (3, 3): 7, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 229}"
4980,13nh_4981,205,20.9739748911119,205,20,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 28, (-1, -3): 40, (0, -2): 43, (1, -1): 40, (2, 0): 28, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 205}"
4981,13nh_4982,215,20.9783047248964,215,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 24, (-1, -2): 47, (0, -1): 57, (1, 0): 47, (2, 1): 24, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 215}"
4982,13nh_4983,255,20.9824045603433,255,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 12, (-2, -3): 31, (-1, -2): 52, (0, -1): 61, (1, 0): 52, (2, 1): 31, (3, 2): 12, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 255}"
4983,13nh_4984,229,20.9932496867003,229,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 10, (-2, -4): 28, (-1, -3): 47, (0, -2): 55, (1, -1): 47, (2, 0): 28, (3, 1): 10, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 229}"
4984,13nh_4985,231,20.9978393499016,231,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 26, (-1, -2): 50, (0, -1): 61, (1, 0): 50, (2, 1): 26, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 231}"
4985,13nh_4986,223,20.9999817313910,223,28,13,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 8, (-2, -5): 27, (-1, -4): 48, (0, -3): 57, (1, -2): 48, (2, -1): 27, (3, 0): 8}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 223}"
4986,13nh_4987,251,21.0061346262170,251,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 5, (-2, -3): 25, (-1, -2): 58, (0, -1): 75, (1, 0): 58, (2, 1): 25, (3, 2): 5}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 251}"
4987,13nh_4988,251,21.0061346262170,251,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 5, (-2, -3): 25, (-1, -2): 58, (0, -1): 75, (1, 0): 58, (2, 1): 25, (3, 2): 5}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 251}"
4988,13nh_4989,233,21.0076791372034,233,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 10, (-2, -4): 28, (-1, -3): 48, (0, -2): 57, (1, -1): 48, (2, 0): 28, (3, 1): 10, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 233}"
4989,13nh_4990,209,21.0138753737589,209,20,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 10, (-2, -4): 26, (-1, -3): 42, (0, -2): 49, (1, -1): 42, (2, 0): 26, (3, 1): 10, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 209}"
4990,13nh_4991,223,21.0251993377742,223,2,-5,2,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -2): 3, (-2, -1): 20, (-1, 0): 53, (0, 1): 71, (1, 2): 53, (2, 3): 20, (3, 4): 3}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 223}"
4991,13nh_4992,229,21.0464476429700,229,14,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 4, (-2, -2): 23, (-1, -1): 53, (0, 0): 69, (1, 1): 53, (2, 2): 23, (3, 3): 4}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 229}"
4992,13nh_4993,243,21.0540285404780,243,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 27, (-1, -2): 53, (0, -1): 65, (1, 0): 53, (2, 1): 27, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 243}"
4993,13nh_4994,253,21.0573783870821,253,8,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 8, (-2, -2): 27, (-1, -1): 55, (0, 0): 71, (1, 1): 55, (2, 2): 27, (3, 3): 8, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 253}"
4994,13nh_4995,243,21.0593970830637,243,28,13,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 8, (-2, -5): 28, (-1, -4): 53, (0, -3): 65, (1, -2): 53, (2, -1): 28, (3, 0): 8}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 243}"
4995,13nh_4996,205,21.0706921457492,205,14,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 7, (-2, -2): 23, (-1, -1): 44, (0, 0): 55, (1, 1): 44, (2, 2): 23, (3, 3): 7, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 205}"
4996,13nh_4997,211,21.0757027361093,211,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 23, (-1, -2): 46, (0, -1): 57, (1, 0): 46, (2, 1): 23, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 211}"
4997,13nh_4998,231,21.0824730610089,231,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 25, (-1, -2): 51, (0, -1): 63, (1, 0): 51, (2, 1): 25, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 231}"
4998,13nh_4999,201,21.1037141576506,201,14,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 8, (-2, -2): 24, (-1, -1): 42, (0, 0): 51, (1, 1): 42, (2, 2): 24, (3, 3): 8, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 201}"
4999,13nh_5000,245,21.1270315717394,245,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 10, (-2, -4): 29, (-1, -3): 51, (0, -2): 61, (1, -1): 51, (2, 0): 29, (3, 1): 10, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 245}"
5000,13nh_5001,211,21.1297752129527,211,20,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 23, (-1, -2): 46, (0, -1): 57, (1, 0): 46, (2, 1): 23, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 211}"
5001,13nh_5002,217,21.1299524791774,217,20,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 29, (-1, -3): 43, (0, -2): 47, (1, -1): 43, (2, 0): 29, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 217}"
5002,13nh_5003,239,21.1457298842891,239,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 27, (-1, -2): 52, (0, -1): 63, (1, 0): 52, (2, 1): 27, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 239}"
5003,13nh_5004,239,21.1457298842891,239,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 27, (-1, -2): 52, (0, -1): 63, (1, 0): 52, (2, 1): 27, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 239}"
5004,13nh_5005,249,21.1463467072257,249,26,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 5, (-2, -4): 26, (-1, -3): 57, (0, -2): 73, (1, -1): 57, (2, 0): 26, (3, 1): 5}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 249}"
5005,13nh_5006,239,21.1466938899509,239,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 27, (-1, -2): 52, (0, -1): 63, (1, 0): 52, (2, 1): 27, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 239}"
5006,13nh_5007,245,21.1468689911269,245,8,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 8, (-2, -2): 27, (-1, -1): 53, (0, 0): 67, (1, 1): 53, (2, 2): 27, (3, 3): 8, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 245}"
5007,13nh_5008,225,21.1481965143903,225,8,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 2, (-3, -3): 12, (-2, -2): 29, (-1, -1): 44, (0, 0): 51, (1, 1): 44, (2, 2): 29, (3, 3): 12, (4, 4): 2}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 225}"
5008,13nh_5009,239,21.1566203137542,239,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 4, (-2, -3): 23, (-1, -2): 56, (0, -1): 73, (1, 0): 56, (2, 1): 23, (3, 2): 4}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 239}"
5009,13nh_5010,233,21.1627753344409,233,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 10, (-2, -4): 28, (-1, -3): 48, (0, -2): 57, (1, -1): 48, (2, 0): 28, (3, 1): 10, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 233}"
5010,13nh_5011,233,21.1631873466175,233,20,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 29, (-1, -3): 47, (0, -2): 55, (1, -1): 47, (2, 0): 29, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 233}"
5011,13nh_5012,241,21.1726641555195,241,0,-9,4,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': -1, 'ranks': {(-3, -1): 4, (-2, 0): 25, (-1, 1): 56, (0, 2): 71, (1, 3): 56, (2, 4): 25, (3, 5): 4}, 'seifert_genus': 3, 'tau': -2, 'total_rank': 241}"
5012,13nh_5013,235,21.1800914492351,235,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 7, (-2, -3): 25, (-1, -2): 52, (0, -1): 65, (1, 0): 52, (2, 1): 25, (3, 2): 7, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 235}"
5013,13nh_5014,255,21.1995498444058,255,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 27, (-1, -2): 56, (0, -1): 71, (1, 0): 56, (2, 1): 27, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 255}"
5014,13nh_5015,227,21.2056972933369,227,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 9, (-2, -3): 29, (-1, -2): 48, (0, -1): 53, (1, 0): 48, (2, 1): 29, (3, 2): 9, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 227}"
5015,13nh_5016,259,21.2062706719197,259,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 9, (-2, -3): 29, (-1, -2): 56, (0, -1): 69, (1, 0): 56, (2, 1): 29, (3, 2): 9, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 259}"
5016,13nh_5017,227,21.2088804608825,227,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 8, (-2, -3): 26, (-1, -2): 49, (0, -1): 59, (1, 0): 49, (2, 1): 26, (3, 2): 8, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 227}"
5017,13nh_5018,237,21.2217622984537,237,10,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 7, (-2, -2): 25, (-1, -1): 52, (0, 0): 67, (1, 1): 52, (2, 2): 25, (3, 3): 7, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 237}"
5018,13nh_5019,235,21.2227209405096,235,20,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 10, (-2, -3): 27, (-1, -2): 49, (0, -1): 59, (1, 0): 49, (2, 1): 27, (3, 2): 10, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 235}"
5019,13nh_5020,229,21.2324350930839,229,12,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 8, (-2, -2): 26, (-1, -1): 49, (0, 0): 61, (1, 1): 49, (2, 2): 26, (3, 3): 8, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 229}"
5020,13nh_5021,229,21.2344889786128,229,8,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 8, (-2, -2): 26, (-1, -1): 49, (0, 0): 61, (1, 1): 49, (2, 2): 26, (3, 3): 8, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 229}"
5021,13nh_5022,251,21.2642353871650,251,28,13,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 8, (-2, -5): 29, (-1, -4): 55, (0, -3): 67, (1, -2): 55, (2, -1): 29, (3, 0): 8}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 251}"
5022,13nh_5023,239,21.2706106678993,239,28,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 13, (-2, -5): 31, (-1, -4): 47, (0, -3): 53, (1, -2): 47, (2, -1): 31, (3, 0): 13, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 239}"
5023,13nh_5024,241,21.2779318775220,241,20,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 30, (-1, -3): 49, (0, -2): 57, (1, -1): 49, (2, 0): 30, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 241}"
